OBJECTID,ZCTA5,DDA_CODE,DDA_TYPE,DDA_NAME,Shape__Area,Shape__Length
340,59079,METRO13740M13740,SA,"Billings, MT HUD Metro FMR Area",1799175328.11328,263047.929884239
341,33445,METRO33100MM8960,SA,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",26559059.9550781,22560.7942684384
342,33069,METRO33100MM2680,SA,"Fort Lauderdale, FL HUD Metro FMR Area",31270788.6914063,28064.4056380116
343,33158,METRO33100MM5000,SA,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",9770063.71679688,16800.8385780812
344,75167,METRO19100M19100,SA,"Dallas, TX HUD Metro FMR Area",350799160.308594,138605.13652977
345,92350,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",240430.78515625,2275.8800080092
346,95219,METRO44700M44700,SA,"Stockton-Lodi, CA MSA",470647710.292969,195758.795647497
347,76182,METRO19100MM2800,SA,"Fort Worth-Arlington, TX HUD Metro FMR Area",31842695.6796875,25089.8758682669
348,33323,METRO33100MM2680,SA,"Fort Lauderdale, FL HUD Metro FMR Area",26877201.15625,29199.8192908885
349,21012,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",54117981.453125,43425.0718378712
350,89085,METRO29820M29820,SA,"Las Vegas-Henderson-North Las Vegas, NV MSA",2020031.87890625,6070.91593445855
351,83637,METRO14260M14260,SA,"Boise City, ID HUD Metro FMR Area",2298020848.13672,407354.196800877
352,18980,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",3701626.4296875,15241.1070906841
353,48084,METRO19820M19820,SA,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",29569264.2929688,26731.1421793194
354,08540,METRO45940M45940,SA,"Trenton-Princeton, NJ MSA",147645732.03125,69597.645867307
355,08330,METRO12100M12100,SA,"Atlantic City-Hammonton, NJ HUD Metro FMR Area",574423073.519531,184461.377311073
356,59069,METRO13740M30095,SA,"Stillwater County, MT HUD Metro FMR Area",1154792005.05469,213605.77844253
357,28173,METRO16740M16740,SA,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",415424816.894531,135170.253017062
358,34677,METRO45300M45300,SA,"Tampa-St. Petersburg-Clearwater, FL MSA",44549398.1269531,38219.5734762123
359,23510,METRO47260M47260,SA,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",5415115.7265625,15978.593660796
360,90405,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",9885908.859375,14609.9482328493
361,79908,METRO21340M21340,SA,"El Paso, TX HUD Metro FMR Area",6407968.953125,22281.7233063838
362,04050,METRO38860MM6400,SA,"Portland, ME HUD Metro FMR Area",8898395.5234375,21069.3764112922
363,10075,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",828236.16015625,5750.28110676796
364,33786,METRO45300M45300,SA,"Tampa-St. Petersburg-Clearwater, FL MSA",6387725.44921875,10837.8209079547
365,96857,METRO46520M46520,SA,"Urban Honolulu, HI MSA",1593050.1015625,7681.335581004
366,00786,METRO41980N72923,SA,"Barranquitas-Aibonito, PR HUD Metro FMR Area",5058432.12402344,11268.3072967575
367,29439,METRO16700M16700,SA,"Charleston-North Charleston, SC MSA",13301767.8671875,33664.4371540499
368,94158,METRO41860MM7360,SA,"San Francisco, CA HUD Metro FMR Area",2200444.546875,7760.25261605306
369,11439,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",657963.140625,3625.53043866059
370,08329,METRO47220M47220,SA,"Vineland, NJ MSA",2497687.5234375,8471.59638178787
371,34729,METRO36740M36740,SA,"Orlando-Kissimmee-Sanford, FL MSA",903589.212890625,4001.69265778448
372,00906,METRO41980MM7440,SA,"San Juan-Guaynabo, PR HUD Metro FMR Area",9168.3828125,400.417177060029
373,30024,METRO12060M12060,SA,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",160268898.597656,111055.995870298
374,31324,METRO42340M42340,SA,"Savannah, GA MSA",511442889.992188,156296.086028136
375,48188,METRO19820M19820,SA,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",84746608.5976563,38828.0197742516
376,07847,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",11940177.09375,18958.6426458658
377,98422,METRO42660MM8200,SA,"Tacoma, WA HUD Metro FMR Area",40258338.8515625,37458.3980714832
378,38002,METRO32820M32820,SA,"Memphis, TN-MS-AR HUD Metro FMR Area",455041798.355469,158497.323348374
379,37090,METRO34980N47159,SA,"Smith County, TN HUD Metro FMR Area",18076810.6054688,36143.2935990922
380,60088,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",11150614.2773438,28882.1788577128
381,86001,METRO22380M22380,SA,"Flagstaff, AZ MSA",1133226909.39063,273271.17847643
382,07939,METRO35620MM5015,SA,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",586366.76171875,3252.15306792133
383,34233,METRO35840M35840,SA,"North Port-Bradenton-Sarasota, FL MSA",20932050.3769531,20062.2556176894
384,78249,METRO41700M41700,SA,"San Antonio-New Braunfels, TX HUD Metro FMR Area",49905194.6484375,36609.7267482099
385,91108,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",14409343.953125,19536.0778944734
386,11004,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",4247250.7109375,11027.551459561
387,02129,METRO14460MM1120,SA,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",8610132.04296875,13848.2504111908
388,11249,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",3246805.609375,11049.303573668
389,33472,METRO33100MM8960,SA,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",46081326.1992188,42209.495797018
390,34228,METRO35840M35840,SA,"North Port-Bradenton-Sarasota, FL MSA",44017193.328125,41018.8545950215
391,10034,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",4578320.2734375,16419.7752611668
392,11020,METRO35620MM5380,SA,"Nassau-Suffolk, NY HUD Metro FMR Area",8979687.53515625,15074.5586091792
393,03033,METRO31700MM5350,SA,"Nashua, NH HUD Metro FMR Area",96536591.546875,42233.04961653
394,92140,METRO41740M41740,SA,"San Diego-Chula Vista-Carlsbad, CA MSA",1989849.5234375,6942.24224626356
395,08317,METRO12100M12100,SA,"Atlantic City-Hammonton, NJ HUD Metro FMR Area",31941600.0390625,31505.2434892772
396,60010,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",362232017.390625,139142.568209883
397,85250,METRO38060M38060,SA,"Phoenix-Mesa-Chandler, AZ MSA",31757203.3710938,36227.4660175107
398,32097,METRO27260M27260,SA,"Jacksonville, FL HUD Metro FMR Area",448344880.851563,169247.539280397
399,34235,METRO35840M35840,SA,"North Port-Bradenton-Sarasota, FL MSA",23041512.4003906,21394.0678650182
400,22213,METRO47900M47900,SA,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",2552692.921875,9970.71467602232
401,98354,METRO42660MM8200,SA,"Tacoma, WA HUD Metro FMR Area",12888679.40625,16036.2021649682
402,95033,METRO41940M41940,SA,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",176130303.761719,128098.490689174
403,95033,METRO42100M42100,SA,"Santa Cruz-Watsonville, CA MSA",192055697.503906,162592.650637063
404,90038,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",5838781.609375,13122.720694032
405,86406,METRO29420M29420,SA,"Lake Havasu City-Kingman, AZ MSA",955326646.417969,159166.752786877
406,17568,METRO29540M29540,SA,"Lancaster, PA MSA",338083.578125,3412.38872465666
407,71051,METRO43340M43340,SA,"Shreveport-Bossier City, LA MSA",354483781.335938,142386.312039775
408,96708,METRO27980M27980,SA,"Kahului-Wailuku-Lahaina, HI HUD Metro FMR Area",179457041.796875,116648.424745743
409,75202,METRO19100M19100,SA,"Dallas, TX HUD Metro FMR Area",2426489.5703125,9147.3064286125
410,10528,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",17210680.59375,17619.7551993745
411,91125,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",664425.03125,3733.56705063888
412,43541,METRO45780M45780,SA,"Toledo, OH HUD Metro FMR Area",1790601.55859375,5740.39135186858
413,70431,METRO43640M43640,SA,"Slidell-Mandeville-Covington, LA MSA",231868502.96875,113542.871194645
414,80530,METRO24540M24540,SA,"Greeley, CO MSA",13792344.0742188,17420.174028926
415,37179,METRO34980M34980,SA,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",209411473.09375,128100.815183453
416,60021,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",10308628.2148438,18081.9464816897
417,86327,METRO39150M39150,SA,"Prescott Valley-Prescott, AZ MSA",982532604.046875,210965.433491373
418,33548,METRO45300M45300,SA,"Tampa-St. Petersburg-Clearwater, FL MSA",29408466.6835938,34552.1753703101
419,32835,METRO36740M36740,SA,"Orlando-Kissimmee-Sanford, FL MSA",36030828.2929688,31294.1591922026
420,19453,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",3367913.38671875,11473.9497089017
421,97530,METRO32780M32780,SA,"Medford, OR MSA",1766401472.46875,253240.925132158
422,39047,METRO27140M27140,SA,"Jackson, MS HUD Metro FMR Area",454032071.734375,172734.732775223
423,92679,METRO31080MM5945,SA,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",94613111.625,116473.411989712
424,85263,METRO38060M38060,SA,"Phoenix-Mesa-Chandler, AZ MSA",726738543.066406,180022.141340063
425,87508,METRO42140M42140,SA,"Santa Fe, NM MSA",662902023.535156,196972.061772647
426,77027,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",9178688.62890625,17832.9609733855
427,10597,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",16234261.3476563,18939.9783412613
428,30326,METRO12060M12060,SA,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",2835096.078125,9786.22146654502
429,31315,METRO25980M25980,SA,"Hinesville, GA HUD Metro FMR Area",12161428.7011719,18739.9977801612
430,28079,METRO16740M16740,SA,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",182184817.222656,104755.191450757
431,20004,METRO47900M47900,SA,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",816720.90234375,5924.40948267147
432,84765,METRO41100M41100,SA,"St. George, UT MSA",197083786.308594,128732.725456213
433,10502,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",9487949.76953125,22126.3762729723
434,18915,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",5338747.80859375,13803.6648309611
435,10503,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",67360.34765625,1055.13253931249
436,98558,METRO42660MM8200,SA,"Tacoma, WA HUD Metro FMR Area",355822.921875,2412.17074142391
437,08215,METRO12100M12100,SA,"Atlantic City-Hammonton, NJ HUD Metro FMR Area",301344869.175781,101401.58592806
438,08240,METRO12100M12100,SA,"Atlantic City-Hammonton, NJ HUD Metro FMR Area",9947936.48828125,14031.7964672914
439,08555,METRO35620MM5190,SA,"Monmouth-Ocean, NJ HUD Metro FMR Area",8635930.19921875,13761.0887431607
440,10012,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",1474278.1015625,5764.56048003905
441,10030,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",1251420.46875,5112.77159582849
442,10119,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",115028.19140625,1359.14229220194
443,10282,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",318293.9765625,2307.74623358486
444,13418,METRO45060M45060,SA,"Syracuse, NY MSA",25836586.2890625,30183.2039352765
445,10526,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",18524552.9140625,33308.3309550715
446,10578,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",9692357.57421875,22250.7975965561
447,10706,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",12114058.6445313,17902.270802012
448,15222,METRO38300M38300,SA,"Pittsburgh, PA HUD Metro FMR Area",5744751.8203125,16702.5775774852
449,01985,METRO14460MM4160,SA,"Lawrence, MA-NH HUD Metro FMR Area",70819010.6328125,34364.3213174353
450,02142,METRO14460MM1120,SA,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",2189800.90625,7156.5981834485
451,02637,METRO12700M12700,SA,"Barnstable Town, MA MSA",3199687.7734375,8765.18204450603
452,60301,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",919667.79296875,6364.49465841935
453,30276,METRO12060N13199,SA,"Meriwether County, GA HUD Metro FMR Area",68361361.1484375,54116.0724715541
454,10996,METRO28880M28880,SA,"Kiryas Joel-Poughkeepsie-Newburgh, NY MSA",14946314.2578125,17879.2533402425
455,11109,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",218223.734375,2081.84750052127
456,11225,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",3940450.609375,10488.6258358473
457,30322,METRO12060M12060,SA,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",1780143.84375,7591.99125796454
458,19319,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2804285.10546875,13279.140199488
459,18031,METRO10900M10900,SA,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",61834707.8632813,41998.1038746563
460,18056,METRO39740M39740,SA,"Reading, PA MSA",5159125.83984375,12226.9786427171
461,55415,METRO33460M33460,SA,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",2275639.203125,7403.61911717912
462,20390,METRO47900M47900,SA,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",18713.41015625,653.141425281386
463,20701,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",9491067.54296875,24314.2351942985
464,48069,METRO19820M19820,SA,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",2733062.22265625,7138.27409647976
465,07068,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",16528266.0859375,21073.6712893062
466,20818,METRO47900M47900,SA,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",5588547.26953125,12125.4526237973
467,07423,METRO35620MM0875,SA,"Bergen-Passaic, NJ HUD Metro FMR Area",7893477.953125,13129.4593299151
468,07640,METRO35620MM0875,SA,"Bergen-Passaic, NJ HUD Metro FMR Area",9431973.12109375,16139.4723298919
469,21046,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",34018193.8203125,32673.3935468174
470,12475,METRO28740M28740,SA,"Kingston, NY MSA",5494487.43359375,13073.8087536214
471,18913,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",6463936.73046875,16472.2943566225
472,19066,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",5866685.4140625,12275.3454924806
473,07878,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",369305.0703125,3621.03759665578
474,07922,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",25347660.546875,29623.9729984621
475,08026,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",9668755.0390625,13849.2982072931
476,08042,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",3768393.66015625,9893.84333744216
477,28104,METRO16740M16740,SA,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",115999683.15625,107729.734591453
478,66207,METRO28140M28140,SA,"Kansas City, MO-KS HUD Metro FMR Area",19683499.8984375,22597.7044039182
479,44056,METRO10420M10420,SA,"Akron, OH MSA",45014327.0898438,37464.5237033716
480,33955,METRO39460M39460,SA,"Punta Gorda, FL MSA",260892044.152344,116822.492353748
481,43511,METRO45780M45780,SA,"Toledo, OH HUD Metro FMR Area",188810066.539063,86281.2461357114
482,23461,METRO47260M47260,SA,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",6106464.078125,11409.0500094628
483,34760,METRO36740M36740,SA,"Orlando-Kissimmee-Sanford, FL MSA",1884287.8359375,6998.56847559363
484,33785,METRO45300M45300,SA,"Tampa-St. Petersburg-Clearwater, FL MSA",6486550.35546875,21469.1914404768
485,34140,METRO34940M34940,SA,"Naples-Marco Island, FL MSA",5153455.35742188,13868.4036664338
486,37686,METRO28700M28700,SA,"Kingsport-Bristol, TN-VA MSA",133397474.191406,94975.747610122
487,23665,METRO47260M47260,SA,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",28605825.828125,35857.8721328969
488,33701,METRO45300M45300,SA,"Tampa-St. Petersburg-Clearwater, FL MSA",10438413.9980469,15126.5040470326
489,29910,METRO25940N45013,SA,"Beaufort County, SC HUD Metro FMR Area",432049139.308594,143149.706949565
490,34953,METRO38940M38940,SA,"Port St. Lucie, FL MSA",78773772.09375,36875.5967875856
491,34984,METRO38940M38940,SA,"Port St. Lucie, FL MSA",32951094.2089844,35654.4641353059
492,34986,METRO38940M38940,SA,"Port St. Lucie, FL MSA",62151934.4257813,35137.6382956001
493,32466,METRO37460N12133,SA,"Washington County, FL HUD Metro FMR Area",63380622.125,47791.5922767408
494,37201,METRO34980M34980,SA,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",1519185.4453125,8233.67029183174
495,33442,METRO33100MM2680,SA,"Fort Lauderdale, FL HUD Metro FMR Area",25373489.9707031,21756.0423433987
496,60461,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",15574272.8710938,17844.3396242122
497,37037,METRO34980M34980,SA,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",305491881.195313,149776.747671648
498,32550,METRO18880N12131,SA,"Walton County, FL HUD Metro FMR Area",25441501.2695313,35939.441809798
499,60661,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1397630.18359375,5989.51238817459
500,37067,METRO34980M34980,SA,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",128804637.847656,106494.369217259
501,27560,METRO20500M20500,SA,"Durham-Chapel Hill, NC HUD Metro FMR Area",14344795.59375,45536.8599367193
502,33184,METRO33100MM5000,SA,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",8465173.41796875,19266.9140752168
503,33473,METRO33100MM8960,SA,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",23080128.3867188,22673.7519439883
504,31632,METRO46660M46660,SA,"Valdosta, GA MSA",320270602.011719,105898.011829561
505,33413,METRO33100MM8960,SA,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",24941964.2578125,25191.4806289001
506,59730,METRO14580M14580,SA,"Bozeman, MT MSA",3387495198.57422,357006.9403032
507,60602,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",386602.7421875,3588.23929921491
508,60606,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1295539.421875,6671.73727391538
509,60611,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",3577942.96484375,11411.9043934571
510,37122,METRO34980M34980,SA,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",467391200.1875,174548.970355945
511,33064,METRO33100MM2680,SA,"Fort Lauderdale, FL HUD Metro FMR Area",33974468.3085938,31378.7005046991
